BracketEntryId,SemifinalWinner_East_West,SemifinalWinner_South_Midwest,NationalChampion
767168,UConn,Purdue,UConn
3536431,Iowa St.,Houston,Houston
3546913,UConn,Houston,UConn
2925489,Iowa St.,Houston,Houston
3778587,Saint Mary's,Purdue,Purdue
1547051,North Carolina,Kentucky,North Carolina
1826653,UConn,Houston,UConn
2258845,North Carolina,Tennessee,North Carolina
263985,North Carolina,Creighton,North Carolina
1413617,Baylor,Duke,Duke
2476961,North Carolina,Purdue,Purdue
1109712,Baylor,Purdue,Purdue
3440131,UConn,Kentucky,UConn
705737,UConn,Purdue,UConn
1819882,UConn,Kentucky,UConn
3407647,North Carolina,Tennessee,North Carolina
1714205,UConn,Houston,UConn
2408142,UConn,Houston,UConn
1947058,UConn,Houston,UConn
2207662,Baylor,Houston,Houston
601802,San Diego St.,Gonzaga,Gonzaga
889445,UConn,Houston,UConn
2658779,UConn,Houston,UConn
1109806,Iowa St.,Houston,Houston
2875564,UConn,Houston,UConn
1940001,UConn,Houston,UConn
775484,UConn,Duke,UConn
2186539,UConn,Purdue,UConn
558060,UConn,Marquette,UConn
3731856,UConn,Purdue,UConn
3274296,Arizona,Duke,Arizona
1803873,UConn,Houston,UConn
3169765,UConn,Creighton,UConn
2947081,Iowa St.,Houston,Iowa St.
507510,North Carolina,Tennessee,North Carolina
644251,UConn,Houston,UConn
818685,UConn,Houston,UConn
1143523,North Carolina,Tennessee,North Carolina
2505769,BYU,Houston,Houston
1668587,UConn,Houston,UConn
451760,UConn,Houston,UConn
640179,UConn,Houston,UConn
2420739,UConn,Purdue,UConn
3038209,UConn,Tennessee,UConn
3541903,Iowa St.,Houston,Houston
2946383,North Carolina,Houston,Houston
2734705,UConn,Purdue,UConn
956272,UConn,Purdue,Purdue
383623,UConn,Texas A&M,Texas A&M
240805,UConn,Kentucky,UConn
1720881,UConn,Purdue,UConn
396703,Illinois,NC State,NC State
737313,UConn,Kentucky,UConn
3610544,Auburn,Kentucky,Kentucky
168688,UConn,Kentucky,UConn
2660236,UConn,Kentucky,UConn
639977,UConn,Kentucky,UConn
1641623,Arizona,Tennessee,Arizona
681731,UConn,Houston,Houston
2195098,UConn,Purdue,Purdue
1232440,UConn,Houston,UConn
198981,UConn,Duke,UConn
867608,UConn,Purdue,Purdue
3657073,North Carolina,Houston,Houston
3113633,UConn,Houston,UConn
252322,UConn,Purdue,UConn
3486941,UConn,Kentucky,UConn
3042687,UConn,Houston,UConn
1226738,UConn,Purdue,UConn
2284655,North Carolina,Purdue,Purdue
2760769,UConn,Tennessee,UConn
559431,Iowa St.,Purdue,Purdue
1884340,Auburn,Kentucky,Auburn
3088546,Arizona,Purdue,Arizona
2904595,UConn,Houston,UConn
922264,UConn,Houston,UConn
2965727,UConn,Purdue,UConn
2822379,UConn,Houston,UConn
2583019,Arizona,Purdue,Purdue
3187774,North Carolina,Marquette,North Carolina
1522501,UConn,Purdue,UConn
749733,UConn,Houston,UConn
3297449,North Carolina,Houston,North Carolina
2630094,UConn,Houston,UConn
626227,Iowa St.,Gonzaga,Iowa St.
320000,UConn,Kentucky,UConn
1476058,UConn,Houston,UConn
1008749,UConn,Kentucky,UConn
555399,North Carolina,Kentucky,North Carolina
182799,UConn,Kentucky,UConn
2569730,Iowa St.,Creighton,Iowa St.
2474085,North Carolina,Houston,Houston
593736,Auburn,Purdue,Purdue
1541467,UConn,Kentucky,UConn
1730334,UConn,Houston,UConn
3392271,UConn,Tennessee,UConn
421191,North Carolina,Kentucky,North Carolina
798074,Iowa St.,Purdue,Purdue
3365869,UConn,Houston,UConn
1605148,UConn,Houston,UConn
3425962,North Carolina,Houston,North Carolina
3670661,UConn,Houston,UConn
332359,Iowa St.,Kentucky,Iowa St.
3110631,Wagner,Grambling St.,Grambling St.
1531302,UConn,Kentucky,UConn
3681567,UConn,Purdue,UConn
821915,UConn,Houston,UConn
2772881,Auburn,Houston,Houston
1575517,UConn,Houston,UConn
3719147,UConn,Kentucky,UConn
2524835,Arizona,Kentucky,Arizona
1174679,UConn,Kentucky,UConn
146383,UConn,Purdue,UConn
3027510,UConn,Houston,UConn
2517527,UConn,Creighton,UConn
467429,UConn,Texas,UConn
3515881,Iowa St.,Purdue,Purdue
3162206,UConn,Houston,UConn
433299,UConn,Purdue,UConn
3295399,UConn,Houston,UConn
2396288,Illinois,Marquette,Marquette
2850513,UConn,Tennessee,UConn
2836636,Iowa St.,Tennessee,Iowa St.
2042214,Iowa St.,Kentucky,Kentucky
2362602,UConn,Purdue,UConn
2298461,North Carolina,Purdue,North Carolina
1932716,Auburn,Purdue,Purdue
2393079,UConn,Houston,UConn
1896532,UConn,Purdue,UConn
3314,UConn,Houston,UConn
1065030,Iowa St.,Tennessee,Tennessee
2046514,UConn,Houston,Houston
1303383,UConn,Houston,UConn
746816,UConn,Tennessee,UConn
955370,North Carolina,Houston,North Carolina
2577960,Arizona,Kentucky,Arizona
685235,UConn,Houston,Houston
117425,UConn,Purdue,UConn
2912240,UConn,Houston,UConn
3278954,UConn,Houston,UConn
3230476,North Carolina,Houston,Houston
3543741,UConn,Houston,UConn
1416694,UConn,Houston,UConn
2971956,Morehead St.,Texas Tech,Morehead St.
1975903,UConn,Gonzaga,UConn
2292206,UConn,Purdue,UConn
1619583,UConn,Houston,UConn
3060764,Iowa St.,Houston,Houston
2512233,UConn,Purdue,UConn
2867569,Iowa St.,Purdue,Purdue
1410733,UConn,Houston,UConn
2563461,UConn,Creighton,UConn
664501,North Carolina,Houston,North Carolina
1413894,UConn,Purdue,UConn
2837025,Arizona,Houston,Houston
297984,UConn,McNeese,McNeese
542096,UConn,Houston,UConn
2720200,UConn,Houston,UConn
2110882,Iowa St.,Creighton,Iowa St.
1408143,Arizona,Houston,Houston
117118,UConn,Houston,UConn
1911526,UConn,Houston,UConn
2720279,UConn,Gonzaga,UConn
2329494,UConn,Houston,UConn
2252446,Arizona,Duke,Duke
1903797,UConn,Houston,UConn
3185482,UConn,Houston,UConn
3508598,UConn,Houston,UConn
3478981,North Carolina,Tennessee,North Carolina
3014051,UConn,Purdue,UConn
2071424,Arizona,Kentucky,Arizona
3377890,Iowa St.,Houston,Houston
2236270,UConn,Houston,UConn
2101110,Illinois,Houston,Houston
500084,Auburn,Houston,Houston
314234,UConn,Purdue,UConn
2357868,UConn,Purdue,UConn
3081754,UConn,Tennessee,UConn
3699492,UConn,Houston,UConn
2576711,UConn,Tennessee,UConn
1701022,UConn,Purdue,UConn
2114794,UConn,Houston,UConn
3023700,UConn,Houston,UConn
2145141,UConn,Houston,UConn
329131,UConn,Houston,UConn
902114,Iowa St.,Houston,Houston
1617772,UConn,Purdue,UConn
2610420,North Carolina,Purdue,Purdue
2211119,Arizona,Houston,Houston
1453651,UConn,Houston,UConn
1665611,UConn,Marquette,UConn
1707402,UConn,Purdue,UConn
1140953,Clemson,Creighton,Creighton
2233647,North Carolina,Marquette,North Carolina
1635794,UConn,Houston,UConn
2916792,UConn,Purdue,UConn
1047555,Auburn,Texas Tech,Auburn
2905111,Arizona,Texas A&M,Texas A&M
949153,Iowa St.,Houston,Iowa St.
1090585,UConn,Purdue,UConn
904942,UConn,Purdue,UConn
734723,North Carolina,Purdue,Purdue
1269905,UConn,Marquette,UConn
1283677,UConn,Marquette,UConn
3049885,UConn,Houston,UConn
1665852,UConn,Kentucky,UConn
3102582,Arizona,Purdue,Purdue
3449284,Iowa St.,Kentucky,Iowa St.
2853733,UConn,Tennessee,UConn
167164,North Carolina,Houston,Houston
1008200,UConn,Houston,UConn
1698567,Arizona,Kentucky,Arizona
986351,UConn,Houston,UConn
2709362,UConn,Marquette,UConn
2953076,UConn,Purdue,UConn
1482782,UConn,Tennessee,UConn
2263460,UConn,Houston,UConn
2218440,North Carolina,Houston,North Carolina
1406966,UConn,Kentucky,UConn
2944811,UConn,Houston,Houston
3058854,Arizona,Houston,Houston
1931987,Iowa St.,Houston,Houston
2810861,UConn,Houston,UConn
507074,Illinois,Kentucky,Kentucky
3096583,UConn,Purdue,UConn
1596606,UConn,Purdue,UConn
960177,UConn,Purdue,Purdue
1228187,Iowa St.,Purdue,Purdue
804168,North Carolina,Houston,North Carolina
3668448,UConn,Houston,UConn
3636485,UConn,Houston,UConn
249207,UConn,Houston,UConn
3101323,North Carolina,Houston,North Carolina
1940680,UConn,Houston,UConn
3166908,Arizona,Purdue,Purdue
1885646,UConn,Kentucky,UConn
2982267,UConn,Tennessee,UConn
230520,Iowa St.,Houston,Houston
1881674,Iowa St.,Purdue,Iowa St.
1751384,Arizona,Houston,Houston
1795353,UConn,Purdue,UConn
3273199,UConn,Houston,UConn
3184327,Arizona,Duke,Duke
2557696,UConn,Houston,Houston
1994835,UConn,Houston,UConn
325265,BYU,Houston,Houston
2815347,Arizona,Purdue,Purdue
1297235,UConn,Wisconsin,UConn
2548243,Illinois,Tennessee,Illinois
2288317,UConn,Houston,UConn
2032677,UConn,Houston,UConn
2766748,UConn,McNeese,McNeese
2301341,UConn,Houston,UConn
676819,UConn,Tennessee,UConn
2941471,UConn,Tennessee,UConn
1063248,North Carolina,Kentucky,North Carolina
1471468,North Carolina,Purdue,Purdue
1543779,UConn,Houston,UConn
3212685,UConn,Houston,UConn
326781,North Carolina,Purdue,Purdue
1070316,Arizona,Purdue,Purdue
472711,UConn,Houston,Houston
2151497,Iowa St.,Akron,Iowa St.
3360505,North Carolina,Purdue,North Carolina
662138,North Carolina,Purdue,Purdue
2145691,UConn,Houston,UConn
2498012,UConn,Houston,UConn
624510,Dayton,Purdue,Purdue
2765125,UConn,Purdue,UConn
2278586,Arizona,Houston,Houston
1678443,Auburn,Florida,Florida
3046964,Auburn,Houston,Houston
389085,Auburn,Houston,Houston
414824,North Carolina,Houston,North Carolina
1913497,North Carolina,Houston,Houston
2557080,UConn,Purdue,UConn
2963394,UConn,Houston,UConn
2927118,Auburn,Houston,Houston
502520,UConn,Tennessee,UConn
808949,North Carolina,Tennessee,North Carolina
190833,UConn,Purdue,UConn
3412985,Arizona,Kentucky,Arizona
1572454,UConn,Purdue,UConn
1925795,Arizona,Houston,Houston
248449,Baylor,Houston,Houston
2413004,UConn,Houston,UConn
823773,North Carolina,Tennessee,North Carolina
3276285,North Carolina,Houston,Houston
3524813,UConn,Purdue,UConn
25827,UConn,Houston,UConn
2034213,Alabama,Marquette,Marquette
3541309,UConn,Houston,UConn
616311,UConn,Purdue,UConn
1921127,UConn,Utah St.,Utah St.
32536,FAU,Gonzaga,Gonzaga
269364,UConn,Kentucky,UConn
2461838,North Carolina,Houston,Houston
405265,Iowa St.,Tennessee,Iowa St.
1636915,UConn,Houston,UConn
402807,Stetson,Longwood,Stetson
659727,UConn,Houston,UConn
2661468,UConn,Purdue,UConn
3714744,UConn,Houston,UConn
3403271,Charleston,Houston,Charleston
3111408,North Carolina,Marquette,North Carolina
952539,Auburn,Purdue,Purdue
197105,UConn,Houston,UConn
735152,North Carolina,Houston,North Carolina
2968170,Auburn,Houston,Houston
1943822,UConn,Purdue,UConn
3461622,UConn,Houston,UConn
2499192,UConn,Houston,UConn
559850,UConn,Houston,UConn
1934432,UConn,Tennessee,UConn
2982586,Grand Canyon,Kentucky,Kentucky
279172,UConn,Houston,UConn
1681246,UConn,Duke,UConn
2145569,Saint Mary's,Gonzaga,Gonzaga
1064108,North Carolina,Tennessee,North Carolina
606282,Arizona,Houston,Houston
2566596,UConn,Houston,UConn
3110563,UConn,Houston,UConn
2267022,Iowa St.,Houston,Houston
1112758,UConn,Houston,UConn
2136837,Iowa St.,Houston,Iowa St.
1121889,UConn,Houston,UConn
2914860,North Carolina,Marquette,North Carolina
3695826,UConn,Kentucky,UConn
637565,UConn,Purdue,Purdue
3527205,UConn,Marquette,UConn
2635800,UConn,Houston,UConn
2800873,UConn,Nebraska,Nebraska
2032252,UConn,Houston,Houston
3768607,UConn,Purdue,UConn
1185499,UConn,Kentucky,UConn
496521,North Carolina,Purdue,Purdue
1392630,North Carolina,Purdue,North Carolina
3511712,Iowa St.,Houston,Houston
1534495,UConn,Houston,UConn
1332984,UConn,Marquette,UConn
1947850,North Carolina,Kentucky,North Carolina
3649430,UConn,Purdue,UConn
1775881,Arizona,Purdue,Purdue
180698,North Carolina,Purdue,Purdue
2262395,Auburn,Kentucky,Auburn
1080563,UConn,Houston,UConn
711643,UConn,Tennessee,UConn
2094581,Illinois,Kentucky,Kentucky
491221,UConn,Purdue,UConn
3497663,UConn,Purdue,UConn
495383,North Carolina,Purdue,Purdue
324639,UConn,Houston,UConn
1384164,Auburn,Utah St.,Auburn
378330,Auburn,Houston,Houston
634709,UConn,Kentucky,UConn
2435374,UConn,Houston,UConn
2816071,UConn,Houston,UConn
1610664,UConn,Texas A&M,Texas A&M
395404,UConn,Houston,UConn
800745,North Carolina,Duke,North Carolina
2980112,UConn,Houston,UConn
2622941,UConn,Houston,UConn
699417,UConn,Kentucky,UConn
3501636,UConn,Kentucky,Kentucky
403272,UConn,Kentucky,UConn
484709,UConn,Houston,UConn
3365368,Baylor,Creighton,Creighton
2495298,Baylor,Purdue,Purdue
3601843,Iowa St.,Kentucky,Kentucky
2288724,Arizona,Houston,Arizona
2091928,UConn,Houston,UConn
329610,UConn,Houston,UConn
2118897,UConn,Marquette,UConn
1023797,UConn,Kentucky,UConn
942598,UConn,Houston,UConn
1403615,UConn,Houston,UConn
2295614,Iowa St.,Purdue,Purdue
1086355,UConn,Houston,UConn
2512796,UConn,Tennessee,UConn
3174107,UConn,Duke,UConn
2549190,North Carolina,Tennessee,North Carolina
2804824,UConn,Purdue,UConn
3240596,Illinois,Tennessee,Tennessee
432664,UConn,Houston,UConn
1058337,Illinois,Creighton,Creighton
2991899,UConn,Marquette,UConn
2411149,UConn,Marquette,UConn
1758114,UConn,Houston,UConn
1158718,UConn,Houston,UConn
2442055,UConn,Tennessee,UConn
2719915,Arizona,Houston,Houston
3282954,Arizona,Texas A&M,Arizona
2325838,Illinois,Marquette,Marquette
900644,UConn,Creighton,UConn
2601356,Arizona,Tennessee,Arizona
762785,UConn,Creighton,UConn
1787337,Iowa St.,Houston,Houston
1137329,UConn,Purdue,UConn
1551918,Iowa St.,Houston,Houston
3365937,UConn,Gonzaga,UConn
3388404,Iowa St.,Houston,Houston
1323497,Auburn,Purdue,Purdue
2207462,North Carolina,Duke,North Carolina
3037996,UConn,Purdue,UConn
397523,UConn,Kentucky,Kentucky
2277484,UConn,Purdue,UConn
3391531,UConn,Houston,UConn
184809,North Carolina,Kentucky,North Carolina
3238328,Arizona,Houston,Houston
2476271,Arizona,Houston,Houston
3337642,North Carolina,Houston,North Carolina
3130057,Arizona,Houston,Houston
1416813,UConn,Tennessee,UConn
1896578,UConn,Houston,UConn
3201119,UConn,Houston,UConn
749142,UConn,Purdue,UConn
3053707,UConn,Houston,UConn
1610596,UConn,Marquette,UConn
2377617,Arizona,Marquette,Arizona
1481377,Iowa St.,Nebraska,Nebraska
865968,Arizona,Houston,Houston
1594549,North Carolina,Purdue,North Carolina
1699773,Iowa St.,Houston,Houston
1886509,UConn,Houston,UConn
951384,UConn,Tennessee,UConn
283831,UConn,Houston,UConn
2413976,UConn,Houston,UConn
3348462,UConn,Purdue,UConn
1057557,Alabama,Houston,Houston
3411470,Iowa St.,McNeese,McNeese
497230,North Carolina,Houston,Houston
3641785,UConn,Tennessee,UConn
3627599,UConn,Houston,UConn
2312537,UConn,Houston,UConn
2210604,Illinois,Purdue,Purdue
2150095,Illinois,Kentucky,Kentucky
898305,Illinois,Purdue,Purdue
528282,Illinois,Nebraska,Illinois
2478536,Illinois,Purdue,Purdue
1593326,North Carolina,Houston,Houston
521780,UConn,Purdue,UConn
932571,UConn,Tennessee,UConn
3014975,UConn,Houston,UConn
2455840,Long Beach St.,Longwood,Longwood
2160291,UConn,Marquette,UConn
2662236,UConn,Tennessee,UConn
826276,UConn,Purdue,UConn
2232869,Arizona,Houston,Houston
2741965,North Carolina,Kentucky,North Carolina
2765480,Iowa St.,Houston,Houston
2619607,UConn,Tennessee,UConn
2409386,UConn,Houston,UConn
1395709,UConn,Houston,UConn
2761285,North Carolina,Purdue,Purdue
451666,UConn,Houston,UConn
3437761,UConn,Kentucky,UConn
2509899,North Carolina,McNeese,North Carolina
3204391,North Carolina,Purdue,Purdue
3210353,Iowa St.,Utah St.,Iowa St.
1498458,Arizona,Houston,Houston
548236,UConn,Houston,UConn
1459309,UConn,Purdue,UConn
2841488,North Carolina,Kentucky,North Carolina
416471,UConn,Purdue,UConn
418231,Iowa St.,Kentucky,Kentucky
1685875,Alabama,Houston,Houston
1729262,UConn,Kentucky,UConn
2659145,UConn,Marquette,UConn
419163,North Carolina,Houston,North Carolina
926631,North Carolina,Purdue,North Carolina
648104,UConn,McNeese,McNeese
117467,UConn,Houston,UConn
3244529,UConn,Houston,UConn
939456,UConn,Purdue,UConn
445032,Arizona,Houston,Houston
1543461,San Diego St.,Utah St.,Utah St.
3494559,Arizona,Purdue,Purdue
2966445,UConn,Purdue,Purdue
3609011,Iowa St.,Houston,Iowa St.
1464460,Iowa St.,Houston,Houston
2194739,UConn,Houston,UConn
1111955,North Carolina,Houston,North Carolina
1233045,UConn,Purdue,UConn
2785176,UConn,Houston,UConn
3122222,UConn,Houston,UConn
100843,UConn,Houston,UConn
2914933,Iowa St.,Houston,Houston
1831704,Arizona,Gonzaga,Arizona
1025287,UConn,Houston,UConn
1983391,UConn,Houston,UConn
1899810,UConn,Houston,UConn
3338704,UConn,Houston,UConn
202765,UConn,Houston,UConn
2458579,UConn,Houston,UConn
3214989,UConn,Tennessee,UConn
894165,UConn,Purdue,UConn
3363449,UConn,Tennessee,UConn
3496518,UConn,Houston,UConn
1688792,Iowa St.,Tennessee,Iowa St.
2528258,Iowa St.,Marquette,Iowa St.
762454,North Carolina,Tennessee,North Carolina
1614495,UConn,Houston,UConn
1038536,UConn,Houston,UConn
1505910,UConn,Purdue,Purdue
14161,North Carolina,Houston,North Carolina
349352,Michigan St.,Gonzaga,Michigan St.
2815795,Iowa St.,Houston,Houston
2688113,Clemson,Creighton,Creighton
746200,UConn,Houston,UConn
233834,UConn,Houston,UConn
2308932,Arizona,Tennessee,Arizona
2067331,UConn,Houston,UConn
2210299,North Carolina,Kansas,North Carolina
2791306,Baylor,Purdue,Purdue
3274955,UConn,Purdue,UConn
480977,UConn,Houston,UConn
701447,UConn,Houston,UConn
2578869,UConn,Houston,UConn
3661197,UConn,Houston,UConn
1040073,UConn,Houston,UConn
283783,Arizona,Purdue,Purdue
1288973,UConn,Kansas,UConn
1702533,North Carolina,Houston,Houston
2588825,UConn,Houston,UConn
722540,UConn,Houston,UConn
71779,UConn,Houston,UConn
1532514,Iowa St.,Houston,Iowa St.
557838,Long Beach St.,Saint Peter's,Saint Peter's
2394425,Arizona,Houston,Houston
568145,Arizona,Purdue,Purdue
3327383,UConn,Houston,UConn
2424849,UConn,Houston,UConn
2091542,UConn,Kentucky,UConn
1213242,Arizona,Purdue,Purdue
1816386,Arizona,Tennessee,Arizona
2965750,Iowa St.,Purdue,Purdue
1419173,UConn,Houston,UConn
562496,UConn,Purdue,UConn
1514462,North Carolina,Houston,North Carolina
1597319,UConn,Purdue,UConn
1174624,Alabama,Akron,Alabama
3036435,UConn,Houston,UConn
3643971,Illinois,Houston,Houston
1369628,Iowa St.,Purdue,Purdue
1856229,North Carolina,Houston,North Carolina
1023918,UConn,Purdue,UConn
2313065,UConn,Houston,UConn
2971259,North Carolina,Tennessee,North Carolina
630822,Iowa St.,Houston,Houston
2111406,North Carolina,Houston,North Carolina
2929466,Colgate,Purdue,Colgate
3652065,UConn,Houston,UConn
539579,Arizona,Kentucky,Arizona
3353586,UConn,Houston,UConn
2752423,UConn,Kentucky,UConn
1757424,UConn,Purdue,Purdue
3392390,Dayton,Purdue,Purdue
2193389,UConn,Kentucky,Kentucky
2771358,UConn,Houston,UConn
2877700,UConn,Houston,UConn
2572518,UConn,Marquette,UConn
2675008,Auburn,Houston,Auburn
898229,UConn,Purdue,UConn
2998629,UConn,Houston,UConn
2214465,Auburn,Houston,Houston
2942063,Arizona,Houston,Arizona
1568702,Arizona,Purdue,Purdue
1574904,Arizona,Purdue,Purdue
1610245,Baylor,Duke,Duke
3323227,UConn,Tennessee,UConn
1340711,UConn,Houston,UConn
2955976,Iowa St.,Marquette,Iowa St.
3229203,Iowa St.,Houston,Houston
3170268,UConn,Purdue,UConn
3568934,Iowa St.,Houston,Houston
1545850,Arizona,Houston,Houston
1700752,Auburn,Kentucky,Kentucky
2150858,UConn,Purdue,UConn
3552517,North Carolina,Kentucky,North Carolina
1865731,UConn,Purdue,UConn
1766352,UConn,Houston,UConn
1205102,UConn,Houston,UConn
2904229,Michigan St.,Houston,Michigan St.
2492919,Iowa St.,Houston,Houston
2901445,UConn,Purdue,UConn
1762249,UConn,Purdue,Purdue
2632444,UConn,Houston,UConn
2609510,Arizona,Houston,Houston
2374805,UConn,Purdue,UConn
3590742,UConn,Houston,UConn
3308874,Iowa St.,Houston,Houston
3530935,UConn,Houston,UConn
3730052,Iowa St.,Houston,Houston
2808548,UConn,Purdue,UConn
2820201,Arizona,Houston,Houston
3131019,UConn,Houston,UConn
2428997,UConn,Houston,UConn
1703938,Iowa St.,Tennessee,Iowa St.
2718614,UConn,Tennessee,UConn
1638875,UConn,Houston,UConn
3168314,UConn,Houston,UConn
364513,UConn,Purdue,UConn
2626585,UConn,Houston,UConn
2715258,UConn,Tennessee,UConn
1099559,UConn,Houston,UConn
1997481,North Carolina,Purdue,North Carolina
3813783,UConn,Houston,UConn
964919,North Carolina,Purdue,Purdue
481459,UConn,Marquette,UConn
2865846,North Carolina,Houston,Houston
312336,Alabama,Kentucky,Kentucky
2560051,UConn,Houston,UConn
263596,UConn,Creighton,UConn
1458022,UConn,Tennessee,UConn
3518110,UConn,Houston,UConn
639320,North Carolina,Purdue,Purdue
768817,UConn,NC State,UConn
646996,Illinois,Purdue,Illinois
2238906,Auburn,Purdue,Purdue
3588933,UConn,Tennessee,UConn
2013371,UConn,Houston,UConn
1814831,UConn,Marquette,UConn
1245939,UConn,Houston,UConn
334193,UConn,Houston,UConn
539936,North Carolina,Houston,Houston
1312187,UConn,Kentucky,UConn
887600,Iowa St.,Purdue,Purdue
2886782,Auburn,Florida,Auburn
1984245,North Carolina,Marquette,North Carolina
3316275,Iowa St.,Houston,Houston
1058254,North Carolina,Purdue,North Carolina
3110248,North Carolina,Tennessee,North Carolina
3615914,UConn,Purdue,UConn
1866665,UConn,Kansas,UConn
2957625,UConn,Kansas,UConn
930981,Alabama,Gonzaga,Gonzaga
3273681,Iowa St.,Houston,Houston
3010719,Arizona,Houston,Houston
408877,UConn,Houston,UConn
2967043,North Carolina,Texas,North Carolina
60735,Auburn,Houston,Houston
1916411,Iowa St.,Houston,Houston
581997,UConn,Houston,UConn
563082,North Carolina,Kentucky,North Carolina
3551520,North Carolina,Tennessee,North Carolina
2405439,North Carolina,Kentucky,Kentucky
2785833,Iowa St.,Purdue,Purdue
2988069,UConn,Purdue,UConn
1528165,UConn,Houston,UConn
1987219,UConn,Kentucky,UConn
2964738,UConn,Tennessee,UConn
1361430,UConn,Tennessee,UConn
1716001,North Carolina,Marquette,North Carolina
1707609,BYU,Tennessee,Tennessee
